Accepted_Latin_Name,Common,Created_By,Family,Genus,Latin_Name,Order,PLANTS_Code,Rank_Name,Species,Subspecies,Synonym,Updated_By,ACAD_ED,Accepted_Found,Aquatic,Exotic,Fern_Ally,Graminoid,Herbaceous,Moss_Lichen,Shrub,Tree,TSN,TSN_Accepted,Vine,CoC_ME_ACAD,Created_Date,Updated_Date,Invasive,Author,Canopy_Exclusion,Favorites,Protected_species,Coef_wetness
Galium aparine,sticky-willy,NA,Rubiaceae,Galium,Galium aparine,Gentianales,GAAP2,Species,aparine,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34797,34797,FALSE,2,6/14/2012,10/24/2013,FALSE,L.,FALSE,TRUE,FALSE,3
Galium asprellum,rough bedstraw,NA,Rubiaceae,Galium,Galium asprellum,Gentianales,GAAS2,Species,asprellum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34798,34798,FALSE,3,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,TRUE,FALSE,-5
Galium circaezans,licorice bedstraw,NA,Rubiaceae,Galium,Galium circaezans,Gentianales,GACI2,Species,circaezans,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34800,34800,FALSE,8,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,TRUE,FALSE,3
Galium lanceolatum,lanceleaf wild licorice,NA,Rubiaceae,Galium,Galium lanceolatum,Gentianales,GALA3,Species,lanceolatum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34882,34882,FALSE,6,6/14/2012,6/14/2012,FALSE,Torr.,FALSE,FALSE,FALSE,0
Galium mollugo,false baby's breath,NA,Rubiaceae,Galium,Galium mollugo,Gentianales,GAMO,Species,mollugo,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34891,34891,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Galium palustre,common marsh bedstraw,NA,Rubiaceae,Galium,Galium palustre,Gentianales,GAPA3,Species,palustre,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34903,34903,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Galium tinctorium,stiff marsh bedstraw,NA,Rubiaceae,Galium,Galium tinctorium,Gentianales,GATI,Species,tinctorium,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34803,34803,FALSE,3,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Galium trifidum,threepetal bedstraw,NA,Rubiaceae,Galium,Galium trifidum,Gentianales,GATR2,Species,trifidum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34806,34806,FALSE,4,6/14/2012,10/24/2013,FALSE,L.,FALSE,FALSE,FALSE,-3
Galium triflorum,fragrant bedstraw,NA,Rubiaceae,Galium,Galium triflorum,Gentianales,GATR3,Species,triflorum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,34933,34933,FALSE,6,6/14/2012,10/24/2013,FALSE,Michx.,FALSE,FALSE,FALSE,3
Gaultheria hispidula,creeping snowberry,NA,Ericaceae,Gaultheria,Gaultheria hispidula,Ericales,GAHI2,Species,hispidula,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23653,23653,FALSE,6,6/14/2012,6/14/2012,FALSE,(L.) Muhl. ex Bigelow,FALSE,FALSE,FALSE,-3
Gaultheria procumbens,eastern teaberry,NA,Ericaceae,Gaultheria,Gaultheria procumbens,Ericales,GAPR2,Species,procumbens,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23657,23657,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Gaylussacia baccata,black huckleberry,NA,Ericaceae,Gaylussacia,Gaylussacia baccata,Ericales,GABA,Species,baccata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23660,23660,FALSE,5,6/14/2012,6/14/2012,FALSE,(Wangenh.) K. Koch,FALSE,FALSE,FALSE,3
Gaylussacia dumosa,dwarf huckleberry,NA,Ericaceae,Gaylussacia,Gaylussacia dumosa,Ericales,GADU,Species,dumosa,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23662,23662,FALSE,8,3/27/2014,3/27/2014,FALSE,(Andrews) Torr. & A. Gray,FALSE,FALSE,FALSE,0
Geum,avens,NA,Rosaceae,Geum,Geum,Rosales,GEUM,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24644,24644,FALSE,3.5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Geum aleppicum,yellow avens,NA,Rosaceae,Geum,Geum aleppicum,Rosales,GEAL3,Species,aleppicum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24647,24647,FALSE,3,6/14/2012,6/14/2012,FALSE,Jacq.,FALSE,FALSE,FALSE,0
Geum canadense,white avens,NA,Rosaceae,Geum,Geum canadense,Rosales,GECA7,Species,canadense,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24645,24645,FALSE,4,6/14/2012,6/14/2012,FALSE,Jacq.,FALSE,TRUE,FALSE,0
Geum rivale,purple avens,NA,Rosaceae,Geum,Geum rivale,Rosales,GERI2,Species,rivale,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24659,24659,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Glechoma hederacea,ground ivy,NA,Lamiaceae,Glechoma,Glechoma hederacea,Lamiales,GLHE2,Species,hederacea,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,502801,502801,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Glyceria,mannagrass,NA,Poaceae,Glyceria,Glyceria,Poales,GLYCE,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40831,40831,FALSE,5,6/14/2012,10/21/2013,FALSE,R. Br.,FALSE,FALSE,FALSE,NA
Glyceria acutiflora,creeping mannagrass,NA,Poaceae,Glyceria,Glyceria acutiflora,Poales,GLAC,Species,acutiflora,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40834,40834,FALSE,0,6/14/2012,10/21/2013,FALSE,Torr.,FALSE,FALSE,FALSE,-5
Glyceria borealis,small floating mannagrass,NA,Poaceae,Glyceria,Glyceria borealis,Poales,GLBO,Species,borealis,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40841,40841,FALSE,6,3/28/2014,3/28/2014,FALSE,(Nash) Batch.,FALSE,FALSE,FALSE,-5
Glyceria canadensis,rattlesnake mannagrass,NA,Poaceae,Glyceria,Glyceria canadensis,Poales,GLCA,Species,canadensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40842,40842,FALSE,4,6/14/2012,10/21/2013,FALSE,(Michx.) Trin.,FALSE,FALSE,FALSE,-5
Glyceria canadensis var. laxa,flaccid mannagrass,NA,Poaceae,Glyceria,Glyceria canadensis var. laxa,Poales,GLCAL,Variety,canadensis,laxa,Glyceria laxa,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,535823,535823,FALSE,6,7/27/2020 9:11,7/27/2020 9:11,FALSE,(Scribn.) Hitchc.,FALSE,FALSE,FALSE,-5
Glyceria grandis,American mannagrass,{8330C84C-E3CB-45E0-99A3-133519C3A7AD},Poaceae,Glyceria,Glyceria grandis,Poales,GLGR,Species,grandis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,502812,502812,FALSE,5,10/10/2012,10/21/2013,FALSE,S. Watson,FALSE,FALSE,FALSE,-5
Glyceria melicaria,melic mannagrass,NA,Poaceae,Glyceria,Glyceria melicaria,Poales,GLME2,Species,melicaria,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40849,40849,FALSE,5,6/14/2012,10/21/2013,FALSE,(Michx.) F.T. Hubb.,FALSE,FALSE,FALSE,-5
Glyceria obtusa,Atlantic mannagrass,NA,Poaceae,Glyceria,Glyceria obtusa,Poales,GLOB,Species,obtusa,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40832,40832,FALSE,6,6/14/2012,10/21/2013,FALSE,(Muhl.) Trin.,FALSE,FALSE,FALSE,-5
Glyceria striata,fowl manna grass,NA,Poaceae,Glyceria,Glyceria striata,Poales,GLST,Species,striata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40833,40833,FALSE,3,6/14/2012,10/21/2013,FALSE,(Lam.) Hitchc.,FALSE,FALSE,FALSE,-5
Gymnadeniopsis clavellata,green woodland orchid,NA,Orchidaceae,Gymnadeniopsis,Gymnadeniopsis clavellata,Asparagales,GYCL,Species,clavellata,NA,Platanthera clavellata,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,514337,514337,FALSE,4,10/22/2013,10/22/2013,FALSE,(Michx.) Rydb.,FALSE,FALSE,FALSE,-3
Gymnocarpium dryopteris,western oak fern,NA,Woodsiaceae,Gymnocarpium,Gymnocarpium dryopteris,Polypodiales,GYDR,Species,dryopteris,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,17579,17579,FALSE,6,6/14/2012,10/21/2013,FALSE,(L.) Newman,FALSE,FALSE,FALSE,3
Hamamelis virginiana,American witchhazel,NA,Hamamelidaceae,Hamamelis,Hamamelis virginiana,Saxifragales,HAVI4,Species,virginiana,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19033,19033,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,TRUE,TRUE,FALSE,3
Hedeoma pulegioides,American false pennyroyal,NA,Lamiaceae,Hedeoma,Hedeoma pulegioides,Lamiales,HEPU,Species,pulegioides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32520,32520,FALSE,2,6/14/2012,6/14/2012,FALSE,(L.) Pers.,FALSE,FALSE,FALSE,0
Hieracium,hawkweed,NA,Asteraceae,Hieracium,Hieracium,Asterales,HIERA,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37691,37691,FALSE,1.3,6/14/2012,6/14/2012,FALSE,L.,FALSE,TRUE,FALSE,NA
Hieracium aurantiacum,orange hawkweed,NA,Asteraceae,Hieracium,Hieracium aurantiacum,Asterales,HIAU,Species,aurantiacum,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37697,37697,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Hieracium caespitosum,meadow hawkweed,NA,Asteraceae,Hieracium,Hieracium caespitosum,Asterales,HICA10,Species,caespitosum,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,503009,503009,FALSE,0,6/14/2012,6/14/2012,FALSE,Dumort.,FALSE,FALSE,FALSE,0
Hieracium canadense,Canadian hawkweed,NA,Asteraceae,Hieracium,Hieracium canadense,Asterales,HICA3,Species,canadense,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37700,37700,FALSE,2,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,0
Hieracium paniculatum,Allegheny hawkweed,NA,Asteraceae,Hieracium,Hieracium paniculatum,Asterales,HIPA2,Species,paniculatum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37718,37718,FALSE,6,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Hieracium scabrum,rough hawkweed,NA,Asteraceae,Hieracium,Hieracium scabrum,Asterales,HISC,Species,scabrum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37727,37727,FALSE,4,6/14/2012,6/14/2012,FALSE,Michx.,FALSE,FALSE,FALSE,0
Hieracium venosum,rattlesnakeweed,NA,Asteraceae,Hieracium,Hieracium venosum,Asterales,HIVE,Species,venosum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37734,37734,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Holcus lanatus,Common velvetgrass,NA,Poaceae,Holcus,Holcus lanatus,Poales,HOLA,Species,lanatus,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41773,41773,FALSE,0,6/14/2012,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,3
Huperzia lucidula,shining clubmoss,NA,Lycopodiaceae,Huperzia,Huperzia lucidula,Lycopodiales,HULU2,Species,lucidula,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,503079,503079,FALSE,6,6/14/2012,6/14/2012,FALSE,(Michx.) Trevis.,FALSE,FALSE,FALSE,0
Hydrocotyle americana,American marshpennywort,NA,Araliaceae,Hydrocotyle,Hydrocotyle americana,Apiales,HYAM,Species,americana,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,29519,29519,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Hypericum,St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum,Malpighiales,HYPER,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21416,21416,FALSE,3.3,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,NA
Hypericum mutilum ssp. Boreale,northern St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum boreale,Malpighiales,HYBO2,Species,boreale,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21427,525972,FALSE,6,10/20/2023,10/20/2023,FALSE,(Britton) E.P. Bicknell,FALSE,FALSE,FALSE,-5
Hypericum canadense,lesser Canadian St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum canadense,Malpighiales,HYCA7,Species,canadense,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21417,21417,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-3
Hypericum ellipticum,pale St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum ellipticum,Malpighiales,HYEL,Species,ellipticum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21437,21437,FALSE,4,6/14/2012,6/14/2012,FALSE,Hook.,FALSE,FALSE,FALSE,-5
Hypericum gentianoides,orangegrass,NA,Hypericaceae,Hypericum,Hypericum gentianoides,Malpighiales,HYGE,Species,gentianoides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21420,21420,FALSE,4,6/14/2012,6/14/2012,FALSE,"""(L.) Britton",FALSE,FALSE,FALSE,3
Hypericum mutilum,dwarf St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum mutilum,Malpighiales,HYMU,Species,mutilum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21421,21421,FALSE,4,10/21/2013,10/21/2013,FALSE,L.,FALSE,FALSE,FALSE,-3
Hypericum perforatum,common St. John's wort,NA,Hypericaceae,Hypericum,Hypericum perforatum,Malpighiales,HYPE,Species,perforatum,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21454,21454,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,5
Hypericum prolificum,shrubby St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum prolificum,Malpighiales,HYPR,Species,prolificum,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21455,21455,FALSE,0,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,3
Hypericum punctatum,spotted St. Johnswort,NA,Hypericaceae,Hypericum,Hypericum punctatum,Malpighiales,HYPU,Species,punctatum,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21422,21422,FALSE,3,6/14/2012,6/14/2012,FALSE,Lam.,FALSE,FALSE,FALSE,0
Hypopitys monotropa,pinesap,NA,Ericaceae,Hypopitys,Hypopitys monotropa,Ericales,HYMO3,Species,monotropa,NA,Monotropa hypopitys,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,23775,23775,FALSE,6,10/22/2013,10/22/2013,FALSE,Crantz,FALSE,TRUE,FALSE,0
Ilex glabra,inkberry,NA,Aquifoliaceae,Ilex,Ilex glabra,Aquifoliales,ILGL,Species,glabra,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27981,27981,FALSE,8,7/1/2014,7/1/2014,FALSE,(L.) A. Gray,FALSE,FALSE,TRUE,-3
Ilex mucronata,mountain holly/catberry,NA,Aquifoliaceae,Ilex,Ilex mucronata,Aquifoliales,ILMU,Species,mucronata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,835359,835359,FALSE,6,3/29/2016,3/29/2016,FALSE,"""(L.) Powell",FALSE,FALSE,FALSE,0
Ilex verticillata,common winterberry,NA,Aquifoliaceae,Ilex,Ilex verticillata,Aquifoliales,ILVE,Species,verticillata,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27985,27985,FALSE,4,6/14/2012,6/14/2012,FALSE,(L.) A. Gray,FALSE,TRUE,FALSE,-3
Impatiens capensis,jewelweed,NA,Balsaminaceae,Impatiens,Impatiens capensis,Ericales,IMCA,Species,capensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,29182,29182,FALSE,3,6/14/2012,6/14/2012,FALSE,Meerb.,FALSE,TRUE,FALSE,-3
Iris versicolor,harlequin blueflag,NA,Iridaceae,Iris,Iris versicolor,Asparagales,IRVE2,Species,versicolor,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43196,43196,FALSE,3,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,-5
Juncus,rush,NA,Juncaceae,Juncus,Juncus,Poales,JUNCU,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39220,39220,FALSE,4,6/14/2012,10/22/2013,FALSE,L.,FALSE,FALSE,FALSE,NA
Juncus acuminatus,tapertip rush,NA,Juncaceae,Juncus,Juncus acuminatus,Poales,JUAC,Species,acuminatus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39221,39221,FALSE,5,3/28/2016,3/28/2016,FALSE,Michx.,FALSE,FALSE,FALSE,-5
Juncus anthelatus,greater poverty sedge,{85C1E403-008D-4605-B678-10F278B8E16E},Juncaceae,Juncus,Juncus anthelatus,Poales,JUAN3,Species,anthelatus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,817922,817922,FALSE,3,11/2/2012,10/22/2013,FALSE,(Wiegand) R.E. Brooks,FALSE,FALSE,FALSE,-3
Juncus brevicaudatus,narrow-panicle rush,NA,Juncaeae,Juncus,Juncus brevicaudatus,Poales,JUBR4,Species,brevicaudatus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39253,39253,FALSE,3,3/28/2014,3/28/2014,FALSE,(Engelm.) Fernald,FALSE,FALSE,FALSE,-5
Juncus canadensis,Canadian rush,NA,Juncaceae,Juncus,Juncus canadensis,Poales,JUCA3,Species,canadensis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39228,39228,FALSE,4,6/14/2012,10/22/2013,FALSE,J. Gay ex Laharpe,FALSE,FALSE,FALSE,-5
Juncus effusus,common rush,NA,Juncaceae,Juncus,Juncus effusus,Poales,JUEF,Species,effusus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39232,39232,FALSE,2,6/14/2012,10/22/2013,FALSE,L.,FALSE,FALSE,FALSE,-5
Juncus filiformis,thread rush,NA,Juncaceae,Juncus,Juncus filiformis,Poales,JUFI,Species,filiformis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39240,39240,FALSE,5,7/26/2018,7/26/2018,FALSE,L.,FALSE,FALSE,FALSE,-3
Juncus greenei,Greene's rush,NA,Juncaceae,Juncus,Juncus greenei,Poales,JUGR,Species,greenei,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39273,39273,FALSE,3,6/14/2012,10/22/2013,FALSE,Oakes & Tuck.,FALSE,FALSE,FALSE,0
Juncus militaris,bayonet rush,NA,Juncaceae,Juncus,Juncus militaris,Poales,JUMI2,Species,militaris,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39237,39237,FALSE,6,6/14/2012,10/22/2013,FALSE,Bigelow,FALSE,FALSE,FALSE,-5
Juncus pelocarpus,brownfruit rush,NA,Juncaceae,Juncus,Juncus pelocarpus,Poales,JUPE,Species,pelocarpus,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39302,39302,FALSE,5,3/27/2014,3/27/2014,FALSE,E. Mey.,FALSE,FALSE,FALSE,-5
Juncus tenuis,poverty rush,NA,Juncaceae,Juncus,Juncus tenuis,Poales,JUTE,Species,tenuis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39243,39243,FALSE,2,6/14/2012,10/22/2013,FALSE,Willd.,FALSE,TRUE,FALSE,0
Juniperus communis,common juniper,NA,Cupressaceae,Juniperus,Juniperus communis,Cupressales,JUCO6,Species,communis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,194820,194820,FALSE,3,3/28/2014,3/28/2014,FALSE,L.,FALSE,FALSE,FALSE,3
Juniperus horizontalis,creeping juniper,NA,Cupressaceae,Juniperus,Juniperus horizontalis,Cupressales,JUHO2,Species,horizontalis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,194846,194846,FALSE,6,6/14/2012,6/14/2012,FALSE,Moench,FALSE,FALSE,FALSE,3
Kalmia angustifolia,sheep laurel,NA,Ericaceae,Kalmia,Kalmia angustifolia,Ericales,KAAN,Species,angustifolia,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,503278,503278,FALSE,4,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
Kalmia polifolia,bog laurel,NA,Ericaceae,Kalmia,Kalmia polifolia,Ericales,KAPO,Species,polifolia,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23679,23679,FALSE,8,3/27/2014,3/27/2014,FALSE,Wangenh.,FALSE,FALSE,FALSE,-5
Larix laricina,tamarack,NA,Pinaceae,Larix,Larix laricina,Pinales,LALA,Species,laricina,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183412,183412,FALSE,4,6/14/2012,6/14/2012,FALSE,(Du Roi) K. Koch,FALSE,FALSE,FALSE,-3
Leersia oryzoides,rice cut grass,NA,Poaceae,Leersia,Leersia oryzoides,Poales,LEOR,Species,oryzoides,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40886,40886,FALSE,5,6/14/2012,10/21/2013,FALSE,(L.) Sw.,FALSE,TRUE,FALSE,-5
Lemna minor,common duckweed,NA,Araceae,Lemna,Lemna minor,Alismatales,LEMI3,Species,minor,NA,NA,{8330C84C-E3CB-45E0-99A3-133519C3A7AD},FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42590,42590,FALSE,3,10/17/2011,10/17/2011,FALSE,L.,FALSE,FALSE,FALSE,-5
Leucanthemum vulgare,oxeye daisy,NA,Asteraceae,Leucanthemum,Leucanthemum vulgare,Asterales,LEVU,Species,vulgare,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37903,37903,FALSE,0,6/14/2012,6/14/2012,FALSE,Lam.,FALSE,FALSE,FALSE,5
Ligustrum,privet,NA,Oleaceae,Ligustrum,Ligustrum,Lamiales,LIGUS2,Genus,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32973,32973,FALSE,0,10/24/2016,10/24/2016,TRUE,L.,FALSE,FALSE,FALSE,NA
Linnaea borealis,twinflower,NA,Linneaceae,Linnaea,Linnaea borealis,Dipsacales,LIBO3,Species,borealis,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35314,35314,FALSE,5,6/14/2012,6/14/2012,FALSE,L.,FALSE,FALSE,FALSE,0
